age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,Private,57529.375,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35.0,United-States,<=50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,37.0,United-States,>50K
18.0,Local-gov,57529.375,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,55390.0,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,37.5,India,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,37.5,Hong,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-inc,38472.0,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,47577.0,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,Mexico,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Local-gov,48055.0,12th,8,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,37.5,India,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,4650,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,32.5,Trinadad&Tobago,<=50K
18.0,Without-pay,57529.375,Some-college,10,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,Poland,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1848,37.5,United-States,>50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,32.5,Mexico,<=50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,48895.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,27049.0,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,37.5,England,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Separated,Sales,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,39100.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,37.5,United-States,>50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1602,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,State-gov,28451.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.0,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,1668,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Tech-support,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,32.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,2964,0,35.0,United-States,<=50K
18.0,State-gov,34364.0,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,Cuba,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,3103,0,37.5,United-States,>50K
18.0,Private,32897.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Female,2174,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,Peru,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,46807.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37.5,Guatemala,<=50K
18.0,Private,29320.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,29361.0,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,51271.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,0,1590,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,1590,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Assoc-voc,11,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,37.5,Philippines,>50K
18.0,Private,57529.375,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,State-gov,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,34506.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,20057.0,7th-8th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,37.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,32.5,Vietnam,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,54190.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,10th,6,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Separated,Other-service,Unmarried,Black,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,213,37.5,United-States,<=50K
18.0,Private,50862.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Other-relative,Black,Female,0,0,32.5,Haiti,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,32.5,United-States,>50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,37.5,El-Salvador,<=50K
18.0,Private,57529.375,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Some-college,10,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,8614,0,37.5,United-States,>50K
18.0,Private,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,34125.0,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,37.5,Cambodia,>50K
18.0,Federal-gov,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
